# source, target, _graphml_edge_id, bridge, crs, geometry, highway, lanes, length, name, oneway, osmid, ref, simplified, streets_per_node
316,310,0,,,"LINESTRING (-85.247874 31.557549, -85.2478569 31.5579986, -85.24783360000001 31.558579, -85.2478026 31.55934, -85.247781 31.559901, -85.24776799999999 31.560127, -85.247748 31.560486, -85.247749 31.56056, -85.247764 31.560679)",residential,,348.34,Weeping Willow Drive,False,7714799,,,
317,25,0,,,"LINESTRING (-85.258128 31.557199, -85.258144 31.557276, -85.25824900000001 31.557554, -85.258371 31.557904, -85.258402 31.557971, -85.258441 31.558035, -85.25849100000001 31.558093, -85.258549 31.558145, -85.258618 31.558186, -85.258774 31.558246, -85.25917 31.558382, -85.25952700000001 31.558497)",residential,,214.57700000000003,Park Drive,False,7714859,,,
317,274,0,,,"LINESTRING (-85.258128 31.557199, -85.25793899999999 31.557242, -85.256964 31.557506, -85.25672299999999 31.55758, -85.256484 31.557659, -85.25625100000001 31.557747)",secondary,,188.17899999999997,Ozark Road,False,7716716,SR 27,,
317,167,0,,,"LINESTRING (-85.258128 31.557199, -85.25878899999999 31.557026, -85.25898100000001 31.556981)",secondary,,84.386,Ozark Road,False,7716716,SR 27,,
318,319,0,,,"LINESTRING (-85.256435 31.551114, -85.256593 31.551126, -85.256935 31.551137, -85.257791 31.551176, -85.258218 31.551191, -85.259074 31.551209, -85.259675 31.551237, -85.259843 31.551227, -85.260007 31.551186, -85.260161 31.55112, -85.260907 31.55076, -85.260989 31.55073, -85.261073 31.550713, -85.26115900000001 31.550711, -85.261763 31.550742, -85.26184000000001 31.550773)",residential,,527.2760000000001,Money Drive,False,7715119,,,
318,239,0,,,"LINESTRING (-85.256435 31.551114, -85.25646500000001 31.550772, -85.25653 31.550161)",residential,,106.35399999999998,Hillside Drive,False,7716421,,,
318,338,0,,,"LINESTRING (-85.256435 31.551114, -85.256405 31.551422, -85.25638600000001 31.551717)",residential,,67.21799999999999,Hillside Drive,False,7716421,,,
319,318,0,,,"LINESTRING (-85.26184000000001 31.550773, -85.261763 31.550742, -85.26115900000001 31.550711, -85.261073 31.550713, -85.260989 31.55073, -85.260907 31.55076, -85.260161 31.55112, -85.260007 31.551186, -85.259843 31.551227, -85.259675 31.551237, -85.259074 31.551209, -85.258218 31.551191, -85.257791 31.551176, -85.256935 31.551137, -85.256593 31.551126, -85.256435 31.551114)",residential,,527.276,Money Drive,False,7715119,,,
320,321,0,,,"LINESTRING (-85.22121199999999 31.539357, -85.220797 31.539524, -85.22041900000001 31.539688, -85.219387 31.53972, -85.219184 31.539658)",residential,,201.992,Abby Creek Roa,False,7715359,,,
320,327,0,,,"LINESTRING (-85.22121199999999 31.539357, -85.221526 31.539441, -85.222667 31.539741, -85.223151 31.539885, -85.223467 31.539992, -85.223855 31.540138, -85.224159 31.540273, -85.224604 31.540486, -85.22496700000001 31.540681, -85.225247 31.540845, -85.225521 31.54102, -85.225784 31.541204, -85.226107 31.541443, -85.22788 31.542811, -85.228509 31.543305, -85.228752 31.543511, -85.22898499999999 31.543724, -85.22926099999999 31.544, -85.229472 31.544229, -85.229671 31.544464, -85.229862 31.544703, -85.230042 31.544955)",secondary,,1066.749,George H Grimsley Highway,False,7715684,SR 95,,
321,320,0,,,"LINESTRING (-85.219184 31.539658, -85.219387 31.53972, -85.22041900000001 31.539688, -85.220797 31.539524, -85.22121199999999 31.539357)",residential,,201.992,Abby Creek Roa,False,7715359,,,
321,321,0,,,"LINESTRING (-85.219184 31.539658, -85.21902300000001 31.539609, -85.218519 31.53943, -85.21818 31.539078, -85.21860700000001 31.538883, -85.21905099999999 31.539189, -85.219184 31.539658)",residential,,272.259,Abby Creek Roa,False,7715362,,,
321,321,1,,,"LINESTRING (-85.219184 31.539658, -85.21905099999999 31.539189, -85.21860700000001 31.538883, -85.21818 31.539078, -85.218519 31.53943, -85.21902300000001 31.539609, -85.219184 31.539658)",residential,,272.259,Abby Creek Roa,False,7715362,,,
322,323,0,,,"LINESTRING (-85.253365 31.563887, -85.253522 31.563904, -85.253946 31.563915, -85.254543 31.563941)",residential,,111.821,Murry Street,False,7715424,,,
322,311,0,,,"LINESTRING (-85.253365 31.563887, -85.253365 31.5641, -85.253343 31.564465, -85.25332299999999 31.564619)",residential,,81.554,Pine Street,False,7715977,,,
322,330,0,,,"LINESTRING (-85.253365 31.563887, -85.253372 31.563775, -85.253394 31.56363, -85.25341299999999 31.563411, -85.253412 31.563295)",residential,,66.045,Pine Street,False,7715977,,,
323,322,0,,,"LINESTRING (-85.254543 31.563941, -85.253946 31.563915, -85.253522 31.563904, -85.253365 31.563887)",residential,,111.821,Murry Street,False,7715424,,,
324,270,0,,,"LINESTRING (-85.24278200000001 31.576531, -85.243469 31.576489, -85.243894 31.576442, -85.244559 31.576249)",residential,,172.399,Holmes Drive,False,7715425,,,
325,300,0,,,"LINESTRING (-85.242091 31.564248, -85.24220099999999 31.56422, -85.24229 31.564206, -85.242462 31.564214, -85.24256200000001 31.564226)",residential,,45.339999999999996,East Street,False,7715551,,,
325,276,0,,,"LINESTRING (-85.242091 31.564248, -85.242054 31.564544, -85.242023 31.564908, -85.241978 31.565271, -85.24196999999999 31.565585, -85.24195899999999 31.566002, -85.241941 31.566368, -85.24192499999999 31.566952, -85.241928 31.567061)",residential,,313.38500000000005,Clark Street,False,7716593,,,
325,229,0,,,"LINESTRING (-85.242091 31.564248, -85.242104 31.564098, -85.24217400000001 31.563632)",residential,,68.965,Clark Street,False,7716593,,,
326,162,0,,,"LINESTRING (-85.243499 31.560986, -85.243605 31.560901, -85.244062 31.560574, -85.24438600000001 31.560335, -85.244429 31.560273, -85.24442000000001 31.560202, -85.244387 31.560134, -85.244319 31.560017)",residential,,149.58599999999998,Lapine Drive,False,7715624,,,
326,307,0,,,"LINESTRING (-85.243499 31.560986, -85.243787 31.561261, -85.243897 31.561373, -85.24397999999999 31.56144)",secondary,,68.05499999999999,Columbia Road,False,7716770,SR 95,,
326,342,0,,,"LINESTRING (-85.243499 31.560986, -85.24328 31.560759, -85.24271299999999 31.56021, -85.24243300000001 31.559933, -85.242161 31.559649, -85.2419 31.559358, -85.241033 31.558337)",secondary,,376.264,Columbia Road,False,7716770,SR 95,,
327,331,0,,,,residential,,16.44,Henry County 53,False,7715895,,,
327,328,0,,,"LINESTRING (-85.230042 31.544955, -85.23021 31.545203, -85.2303 31.545363)",secondary,,51.572,George H Grimsley Highway,False,7715684,SR 95,,
327,320,0,,,"LINESTRING (-85.230042 31.544955, -85.229862 31.544703, -85.229671 31.544464, -85.229472 31.544229, -85.22926099999999 31.544, -85.22898499999999 31.543724, -85.228752 31.543511, -85.228509 31.543305, -85.22788 31.542811, -85.226107 31.541443, -85.225784 31.541204, -85.225521 31.54102, -85.225247 31.540845, -85.22496700000001 31.540681, -85.224604 31.540486, -85.224159 31.540273, -85.223855 31.540138, -85.223467 31.539992, -85.223151 31.539885, -85.222667 31.539741, -85.221526 31.539441, -85.22121199999999 31.539357)",secondary,,1066.7490000000003,George H Grimsley Highway,False,7715684,SR 95,,
328,259,0,,,,secondary,,3.181,George H Grimsley Highway,False,7715684,SR 95,,
328,327,0,,,"LINESTRING (-85.2303 31.545363, -85.23021 31.545203, -85.230042 31.544955)",secondary,,51.572,George H Grimsley Highway,False,7715684,SR 95,,
328,331,0,,,"LINESTRING (-85.2303 31.545363, -85.230304 31.545244, -85.23028600000001 31.545174, -85.23014000000001 31.544833)",tertiary,,61.569,Henry County 53,False,7715894,,,
329,255,0,,,"LINESTRING (-85.237981 31.554735, -85.23793499999999 31.554687, -85.23698899999999 31.553565, -85.23625199999999 31.552714)",secondary,,278.121,George H Grimsley Highway,False,7715684,SR 95,,
329,1,0,,,"LINESTRING (-85.237981 31.554735, -85.23779500000001 31.554806, -85.237382 31.554911, -85.236126 31.555162, -85.236043 31.555182)",residential,,190.562,Feild Road,False,7716480,,,
329,342,0,,,"LINESTRING (-85.237981 31.554735, -85.23807100000001 31.554846, -85.239131 31.556094, -85.240386 31.557576, -85.241033 31.558337)",secondary,,494.01400000000007,Columbia Road,False,7716770,SR 95,,
330,186,0,,,"LINESTRING (-85.253412 31.563295, -85.25241 31.56323, -85.252076 31.563202)",residential,,127.007,West Alabama Street,False,7715722,,,
330,322,0,,,"LINESTRING (-85.253412 31.563295, -85.25341299999999 31.563411, -85.253394 31.56363, -85.253372 31.563775, -85.253365 31.563887)",residential,,66.045,Pine Street,False,7715977,,,
330,212,0,,,"LINESTRING (-85.253412 31.563295, -85.253418 31.563165, -85.253438 31.563021, -85.25349 31.56221, -85.253486 31.562133, -85.253303 31.562108, -85.252532 31.562082, -85.252281 31.562039)",residential,,244.399,Pine Street,False,7715977,,,
331,327,0,,,,residential,,16.44,Henry County 53,False,7715895,,,
331,328,0,,,"LINESTRING (-85.23014000000001 31.544833, -85.23028600000001 31.545174, -85.230304 31.545244, -85.2303 31.545363)",tertiary,,61.569,Henry County 53,False,7715894,,,
331,138,0,,,"LINESTRING (-85.23014000000001 31.544833, -85.22967199999999 31.543737, -85.22923 31.542693)",tertiary,,253.10199999999998,Henry County 53,False,7715894,,,
332,226,0,,,"LINESTRING (-85.236051 31.56551, -85.236053 31.565437, -85.23607699999999 31.564997, -85.23611699999999 31.563896, -85.236121 31.563623)",residential,,209.941,Hamilton Street,False,7716008,,,
333,298,0,,,"LINESTRING (-85.250057 31.553319, -85.250095 31.552658, -85.25013 31.551921, -85.250173 31.551189, -85.250207 31.550556)",residential,,307.563,Carter Ridge Drive,False,7716135,,,
334,66,0,,,"LINESTRING (-85.23649399999999 31.571005, -85.236541 31.570861, -85.23658 31.570711)",residential,,33.704,Betty Street,False,7716138,,,
335,336,0,,,,residential,,26.915,Christopher Drive,False,7716342,,,
335,181,0,,,"LINESTRING (-85.269198 31.557226, -85.26931500000001 31.556663, -85.269351 31.556444, -85.269435 31.555859, -85.269448 31.555802)",residential,,160.15699999999998,Christopher Drive,False,7716342,,,
335,182,0,,,"LINESTRING (-85.269198 31.557226, -85.268934 31.557204, -85.268507 31.557184, -85.268422 31.557175, -85.268255 31.557143, -85.268094 31.557092, -85.26794200000001 31.557023, -85.26779000000001 31.556946, -85.26772699999999 31.556892, -85.26763800000001 31.556763, -85.26758700000001 31.556622, -85.267544 31.556479, -85.26745699999999 31.556241)",residential,,224.98300000000003,Wesley Drive,False,7716369,,,
336,335,0,,,,residential,,26.915,Christopher Drive,False,7716342,,,
337,343,0,,,,residential,,177.786,Whitehead Road,False,7716512,,,
337,289,0,,,"LINESTRING (-85.258178 31.535682, -85.258055 31.53573, -85.257459 31.535786, -85.25687000000001 31.535686, -85.256293 31.535548, -85.256041 31.535497, -85.255664 31.535392)",residential,,245.498,Henry County 107,False,7716383,,,
338,318,0,,,"LINESTRING (-85.25638600000001 31.551717, -85.256405 31.551422, -85.256435 31.551114)",residential,,67.21799999999999,Hillside Drive,False,7716421,,,
339,2,0,,,"LINESTRING (-85.251368 31.55789, -85.25142099999999 31.557972, -85.251482 31.558027, -85.251549 31.558075, -85.251627 31.558107, -85.251717 31.558106, -85.2518 31.558077, -85.251869 31.558033, -85.25219300000001 31.557793, -85.25235499999999 31.55776, -85.25251799999999 31.557795, -85.252658 31.557874, -85.25279399999999 31.557963, -85.252945 31.558034, -85.253066 31.558056)",residential,,193.12300000000002,Vickery Drive,False,7716444,,,
339,339,0,,,"LINESTRING (-85.251368 31.55789, -85.251355 31.557757, -85.251344 31.557609, -85.251312 31.557541, -85.251237 31.557504, -85.251167 31.557544, -85.25117 31.557615, -85.251204 31.557681, -85.251243 31.557743, -85.251368 31.55789)",residential,,99.59700000000001,Vickery Drive,False,7716447,,,
339,339,1,,,"LINESTRING (-85.251368 31.55789, -85.251243 31.557743, -85.251204 31.557681, -85.25117 31.557615, -85.251167 31.557544, -85.251237 31.557504, -85.251312 31.557541, -85.251344 31.557609, -85.251355 31.557757, -85.251368 31.55789)",residential,,99.597,Vickery Drive,False,7716447,,,
340,341,0,,,"LINESTRING (-85.261036 31.552354, -85.261228 31.55223, -85.261377 31.552155, -85.26151299999999 31.552108)",residential,,53.132,Roland Drive,False,7716473,,,
340,104,0,,,"LINESTRING (-85.261036 31.552354, -85.261067 31.552476, -85.261064 31.552549, -85.26101 31.552687, -85.260912 31.552806, -85.260479 31.553159, -85.260272 31.553289, -85.26011 31.553331, -85.259855 31.553344, -85.25942499999999 31.553339, -85.259254 31.553362, -85.25917099999999 31.553386, -85.259118 31.553412)",residential,,246.994,Mc Clendon Drive,False,7716668,,,
340,104,1,,,"LINESTRING (-85.261036 31.552354, -85.260931 31.552253, -85.260859 31.552217, -85.260778 31.552201, -85.260694 31.5522, -85.260609 31.552209, -85.26036499999999 31.55227, -85.259145 31.552612, -85.258917 31.552698, -85.258821 31.552813, -85.25882900000001 31.552954, -85.258905 31.553086, -85.259118 31.553412)",residential,,305.516,Mc Clendon Drive,False,7716668,,,
341,340,0,,,"LINESTRING (-85.26151299999999 31.552108, -85.261377 31.552155, -85.261228 31.55223, -85.261036 31.552354)",residential,,53.132000000000005,Roland Drive,False,7716473,,,
342,40,0,,,"LINESTRING (-85.241033 31.558337, -85.240359 31.558684, -85.24027700000001 31.558937, -85.2403 31.559444, -85.24025 31.559502)",residential,,168.21900000000002,Feild Road,False,7716478,,,
342,326,0,,,"LINESTRING (-85.241033 31.558337, -85.2419 31.559358, -85.242161 31.559649, -85.24243300000001 31.559933, -85.24271299999999 31.56021, -85.24328 31.560759, -85.243499 31.560986)",secondary,,376.264,Columbia Road,False,7716770,SR 95,,
342,329,0,,,"LINESTRING (-85.241033 31.558337, -85.240386 31.557576, -85.239131 31.556094, -85.23807100000001 31.554846, -85.237981 31.554735)",secondary,,494.014,Columbia Road,False,7716770,SR 95,,
343,337,0,,,,residential,,177.786,Whitehead Road,False,7716512,,,
344,263,0,,,,residential,,87.277,West Williams Street,False,7716586,,,
344,46,0,,,"LINESTRING (-85.25343100000001 31.570992, -85.254322 31.571021, -85.254749 31.571038, -85.255177 31.571049, -85.255601 31.571101, -85.255685 31.571119, -85.25576 31.571166, -85.25578 31.571241, -85.255764 31.571379)",residential,,247.11699999999996,West Williams Street,False,7716584,,,
344,264,0,,,"LINESTRING (-85.25343100000001 31.570992, -85.253107 31.570982, -85.25306 31.57098)",residential,,35.173,West Williams Street,False,7716584,,,
345,223,0,,,"LINESTRING (-85.282883 31.561345, -85.28313900000001 31.56137, -85.283309 31.561381, -85.283478 31.561401, -85.28355999999999 31.561419, -85.28363899999999 31.561446, -85.28371300000001 31.561482, -85.283784 31.561522, -85.283863 31.561552, -85.283946 31.561572, -85.28403 31.561582, -85.28428599999999 31.561603, -85.284966 31.561652, -85.285135 31.561651, -85.28530499999999 31.561639, -85.28555299999999 31.561596, -85.28580100000001 31.561544, -85.28588499999999 31.561532, -85.286306 31.5615, -85.286475 31.561482, -85.286603 31.56146, -85.28664000000001 31.561454, -85.28667539999999 31.5614537, -85.28693199999999 31.561447)",residential,,390.611,Barnes Lane,False,7716606,,,
346,347,0,,,,residential,,31.589,Shady Drive,False,7716619,,,
346,348,0,,,,residential,,84.909,Shady Drive,False,7716620,,,
346,309,0,,,,residential,,98.572,Shady Drive,False,7716620,,,
347,346,0,,,,residential,,31.589,Shady Drive,False,7716619,,,
348,346,0,,,,residential,,84.909,Shady Drive,False,7716620,,,
349,293,0,,,,residential,,20.48,Ozark Road,False,7716719,,,
349,274,0,,,"LINESTRING (-85.253609 31.560131, -85.25364500000001 31.560065, -85.253688 31.560005, -85.253767 31.559876, -85.254018 31.559493, -85.254154 31.559308, -85.254302 31.559129, -85.254458 31.558953, -85.25456699999999 31.558841, -85.254801 31.55863, -85.255049 31.558428, -85.255312 31.558244, -85.255447 31.558157, -85.255731 31.557995, -85.25602600000001 31.557848, -85.25625100000001 31.557747)",secondary,,372.12000000000006,Ozark Road,False,7716716,SR 27,,
349,210,0,,,"LINESTRING (-85.253609 31.560131, -85.253551 31.560181, -85.253461 31.560315, -85.25341 31.560382, -85.253384 31.560465)",secondary,,43.417,Ozark Road,True,107742955,SR 27,,
350,38,0,,{'init': 'epsg:4326'},"LINESTRING (-85.24563000000001 31.564813, -85.245228 31.56481, -85.244854 31.564793)",residential,,73.57300000000001,01_AL_0100124_Abbeville,False,7716827,,True,"{56058634: 1, 56058652: 3, 56059288: 3, 56059289: 1, 56059756: 3, 56059769: 1, 56060377: 3, 56060380: 3, 56060383: 1, 56060387: 1, 56060598: 3, 56060603: 3, 56061104: 3, 56061117: 1, 56061211: 3, 56061212: 1, 56061316: 3, 56061319: 3, 56061330: 3, 56061342: 1, 56061509: 1, 56061515: 4, 56061522: 3, 56061582: 3, 56061590: 1, 56062737: 3, 56062744: 3, 56062767: 3, 56063710: 3, 56064567: 3, 56064586: 1, 56064785: 1, 56064787: 3, 56064791: 3, 56065323: 3, 56065619: 3, 56065640: 3, 56066334: 3, 56066339: 3, 56066373: 1, 56066379: 3, 56066380: 1, 56066383: 3, 56066390: 1, 56066437: 3, 56066452: 1, 56066615: 3, 56066631: 5, 56066633: 1, 56067165: 3, 56067173: 3, 56067390: 3, 56067412: 1, 56067417: 3, 56067430: 1, 56067462: 3, 56067463: 1, 56067471: 3, 56067473: 1, 56067546: 3, 56067549: 1, 56067582: 3, 56067589: 3, 56067766: 3, 56067769: 1, 56068020: 3, 56068046: 3, 56068059: 3, 56068067: 3, 56068079: 3, 56068095: 1, 56068295: 3, 56068303: 1, 56068390: 3, 56068420: 3, 56068422: 3, 56068428: 3, 56068644: 3, 56068650: 3, 56068652: 1, 56068689: 3, 56069128: 3, 56069133: 1, 56069231: 3, 56069236: 3, 56069250: 3, 56069260: 1, 56069689: 3, 56069698: 3, 56069711: 3, 56069716: 3, 56069789: 3, 56069807: 3, 56070095: 3, 56070104: 1, 56070134: 3, 56070137: 3, 56070154: 1, 56070221: 1, 56070224: 3, 56070232: 3, 56070271: 3, 56070812: 3, 56070846: 1, 56070886: 3, 56070904: 3, 56070915: 1, 56070935: 3, 56070936: 1, 56070956: 3, 56070957: 1, 56071272: 1, 56071518: 3, 56071523: 3, 56071584: 4, 56071585: 3, 56071590: 3, 56071608: 1, 56071616: 3, 56071622: 3, 56071624: 3, 56071629: 3, 56071634: 3, 56071641: 3, 56071650: 1, 56071669: 3, 56071682: 3, 56071814: 1, 56071833: 1, 56071850: 1, 56071851: 3, 56071853: 1, 56072069: 3, 56072073: 3, 56072104: 3, 56072116: 3, 56072213: 3, 56072219: 1, 56072341: 3, 56072342: 1, 56072390: 3, 56072401: 1, 56072415: 1, 56072417: 3, 56072419: 1, 56072538: 3, 56072539: 1, 56072582: 3, 56072583: 3, 56072834: 3, 56072857: 3, 56072883: 1, 56072884: 3, 56072886: 1, 56073049: 3, 56073051: 1, 56074600: 3, 56074611: 4, 56074619: 4, 56074627: 3, 56075994: 3, 56076701: 3, 56076716: 3, 56076718: 3, 56076733: 3, 56076739: 3, 56076744: 3, 56076749: 3, 56076753: 3, 56076762: 3, 56077316: 3, 56077344: 3, 56077354: 3, 56077364: 4, 56077365: 4, 56077799: 3, 56077815: 4, 56077838: 3, 56077869: 3, 56077872: 3, 56077877: 1, 56077983: 3, 56077997: 3, 56078002: 1, 56078040: 3, 56078312: 3, 56078337: 3, 56078343: 3, 56078345: 3, 56078350: 3, 56078352: 4, 56078356: 3, 56078813: 3, 56078817: 3, 56078821: 3, 56078825: 3, 56078834: 3, 56078863: 1, 56078914: 3, 56078920: 1, 56079021: 4, 56079040: 3, 56079046: 3, 56079054: 3, 56079059: 3, 56079065: 3, 56080542: 3, 56080545: 3, 56080556: 3, 56080561: 4, 56080597: 3, 56080602: 3, 56080606: 3, 56080610: 3, 56080630: 4, 56080635: 4, 56080641: 4, 56080643: 3, 56081421: 3, 56081425: 3, 56081448: 3, 56081453: 3, 56081462: 3, 56081488: 3, 56081515: 3, 56081532: 3, 56081551: 3, 56081557: 4, 56081581: 3, 56081590: 4, 56081594: 3, 56082989: 3, 56083030: 3, 56083032: 3, 56083119: 4, 56083122: 4, 56083218: 1, 56083764: 3, 56083771: 3, 56084049: 3, 56084176: 3, 56085226: 3, 56085232: 4, 56085241: 3, 56085250: 4, 56085254: 3, 56085716: 3, 56085759: 3, 56085768: 3, 56085774: 4, 56085794: 4, 56085826: 3, 56085854: 3, 56085865: 3, 56085869: 3, 56086762: 3, 56086852: 1, 56086901: 3, 56086912: 1, 56087165: 3, 56087457: 1, 56088630: 1, 56088737: 1, 56088740: 3, 56088750: 3, 56089065: 3, 56089070: 4, 56089714: 1, 56090283: 3, 56090284: 4, 56090408: 3, 56091079: 3, 56092802: 3, 56094166: 1, 56094900: 3, 56094978: 1, 56094991: 3, 56094995: 3, 56095016: 3, 56096552: 3, 56096555: 3, 56096808: 4, 56096815: 4, 56098039: 4, 56098044: 3, 56098520: 3, 56098534: 3, 56098542: 3, 56098559: 1, 56098898: 3, 56098916: 3, 56098937: 3, 56098992: 3, 56099000: 3, 56100586: 3, 56100591: 1, 56100626: 4, 56101033: 1, 56101526: 3, 56101683: 3, 56101702: 3, 56101712: 3, 56101718: 3, 56101727: 3, 56101744: 1, 56102272: 3, 56102273: 1, 56102275: 3, 56102284: 3, 56102288: 3, 56102303: 3, 56102988: 3, 56103021: 3, 56103092: 1, 56103753: 3, 56104989: 3, 56105623: 1, 56106291: 3, 56109165: 3, 56109188: 1, 56112129: 3, 56112136: 3, 56112742: 3, 56112747: 1, 56112756: 1, 56114469: 3, 56115121: 3, 56115673: 3, 56115677: 3, 56115718: 3, 56115918: 3, 56117682: 3, 56119155: 1, 56120579: 1, 56120616: 1, 56124041: 3, 56124046: 1, 56124789: 3, 56125318: 1, 56125499: 3, 56125841: 3, 56125846: 1, 56125947: 3, 56126462: 1, 56127256: 3, 56127358: 1, 56127641: 3, 56127643: 1, 56127646: 1, 56128535: 3, 56129956: 1}"
